# Undirected graph: ../../data/output/dblp.ungraph.txt
# DBLP
# Nodes: 317080 Edges: 1049866
# FromNodeId	ToNodeId
74534	199547
74534	229228
74534	277628
74534	314996
74534	343632
74535	128798
74535	128799
74535	136498
74535	152810
74535	152811
74535	157611
74535	159247
74535	207902
74535	235272
74535	250380
74535	298471
74535	299947
74535	302945
74535	313925
74535	337011
74535	337427
74535	361018
74535	362220
74536	76341
74536	87841
74536	146608
74536	153023
74536	163214
74536	167147
74536	167148
74536	167149
74536	167401
74536	183933
74536	183934
74536	188474
74536	193000
74536	202927
74536	206765
74536	215780
74536	231477
74536	231478
74536	231480
74536	231481
74536	234724
74536	234726
74536	242099
74536	242100
74536	248417
74536	258645
74536	271171
74536	289673
74536	302884
74536	302886
74536	322510
74536	331692
74536	335751
74536	335752
74536	338952
74536	338953
74536	348672
74536	359351
74536	359352
74536	394189
74536	415044
74538	96906
74538	238795
74542	74968
74542	122005
74542	196527
74543	88893
74543	129395
74544	94870
74544	149934
74544	223730
74544	223731
74546	83369
74546	136879
74547	111469
74547	117410
74547	117411
74547	141102
74547	141967
74547	147720
74547	147721
74547	147722
74547	147723
74547	147724
74547	151123
74547	160470
74547	190295
74547	190296
74547	208109
74547	211896
74547	234039
74547	253908
74547	272371
74548	127535
74548	149952
74548	151159
74548	263786
74548	330108
74552	88415
74552	143212
74552	172998
74552	280175
74552	308563
74552	311531
74552	311532
74552	311533
74552	315728
74559	86688
74559	121013
74559	139200
74559	139201
74559	158200
74559	158201
74559	158746
74559	177915
74559	405370
74560	77932
74560	83108
74560	84314
74560	96458
74560	150446
74560	167227
74560	209615
74560	216807
74560	220986
74560	222812
74560	238484
74560	239954
74560	268138
74560	287167
74560	298741
74560	299212
74560	303139
74560	303140
74560	303141
74560	309364
74560	376196
74560	376197
74560	387494
74562	87226
74562	194788
74562	253142
74562	293289
74562	312545
74562	312738
74562	367609
74562	367610
74562	367611
74562	367612
74562	367613
74562	367614
74562	367615
74562	367616
74562	381677
74562	381678
74562	381679
74562	381680
74562	390189
74562	400663
74563	74949
74563	75021
74563	171433
74565	147822
74565	168042
74565	199314
74565	206357
74565	216619
74565	227306
74565	237541
74565	259209
74565	283150
74565	297575
74565	297576
74565	297577
74568	96737
74568	112358
74575	92920
74576	399313
74577	80894
74577	122260
74577	207388
74577	207389
74577	250685
74577	266451
74577	323906
74577	335117
74579	80774
74579	86991
74579	98311
74579	98312
74579	116633
74579	155393
74579	163787
74579	224313
74579	263793
74579	263794
74579	362813
74579	367581
74579	367582
74580	245714
74580	258259
74580	258261
74580	258262
74580	258263
74580	258264
74580	258265
74580	258266
74585	103052
74585	121412
74585	126884
74585	194929
74586	186537
74586	206941
74586	300874
74586	309948
74586	325840
74586	332225
74586	424559
74591	74802
74591	95416
74591	101094
74591	178347
74591	206523
74591	281527
74591	340148
74591	340149
74591	418070
74593	86409
74593	91597
74601	100142
74601	100143
74601	100144
74601	100145
74601	102296
74601	102297
74601	115995
74601	156948
74601	294955
74601	315376
74601	329993
74601	339965
74605	76087
74606	94451
74606	104639
74606	144297
74606	192631
74613	75212
74613	75213
74613	81356
74613	87298
74613	162604
74613	162953
74613	208217
74613	252412
74615	74616
74615	77339
74615	84915
74615	85904
74615	90277
74615	94370
74615	95512
74615	99916
74615	100169
74615	101426
74615	102128
74615	102212
74615	102462
74615	106329
74615	106785
74615	108518
74615	112751
74615	112796
74615	113458
74615	117711
74615	118200
74615	125531
74615	133770
74615	142019
74615	144136
74615	149406
74615	150429
74615	151252
74615	151801
74615	154273
74615	155679
74615	159210
74615	164173
74615	165382
74615	165829
74615	168023
74615	173423
74615	180512
74615	187981
74615	202634
74615	211579
74615	212619
74615	214515
74615	219762
74615	234424
74615	235011
74615	235012
74615	235014
74615	238220
74615	238450
74615	240308
74615	240309
74615	262282
74615	268316
74615	281830
74615	281831
74615	314558
74615	348899
74615	348900
74615	352783
74615	356912
74615	400777
74616	84915
74616	250369
74616	255530
74616	362692
74616	404980
74616	406849
74616	406850
74616	422234
74617	115623
74617	139584
74617	149127
74617	180670
74617	194506
74617	197185
74617	385187
74617	416484
74618	209448
74618	252223
74618	288641
74618	348354
74623	161768
74623	168391
74625	81912
74627	79666
74627	91960
74627	98588
74627	98731
74627	123350
74627	132386
74627	139253
74627	147543
74627	147544
74627	147545
74630	74802
74630	101094
74630	102487
74630	109707
74630	110856
74630	122002
74630	122417
74630	124379
74630	124380
74630	124971
74630	126940
74630	130978
74630	133290
74630	151777
74630	156110
74630	163652
74630	169499
74630	169500
74630	169501
74630	169502
74630	196484
74630	203100
74630	206523
74630	214663
74630	220650
74630	254268
74630	263470
74630	266172
74630	325981
74630	334792
74630	334793
74630	354510
74630	399332
74631	79994
74631	127450
74631	225111
74632	75467
74632	75468
74632	79755
74632	98132
74632	98133
74632	102628
74632	102629
74632	109589
74633	74650
74633	114676
74633	117227
74633	220736
74633	312477
74633	343333
74633	347089
74633	347090
74633	347091
74633	348098
74633	356999
74633	408369
74633	408370
74633	408371
74633	409174
74633	409175
74638	100915
74638	108328
74638	225203
74638	281760
74638	299545
74638	309008
74638	309745
74642	127643
74642	127644
74642	161207
74646	134924
74646	190927
74646	196574
74646	252809
74646	279206
74650	117227
74650	157777
74650	207447
74650	227158
74650	353239
74654	75976
74654	78447
74654	83822
74654	95442
74654	97784
74654	101378
74654	102087
74654	102088
74654	105416
74654	110413
74654	111640
74654	128526
74654	134692
74654	137302
74654	141987
74654	146515
74654	200028
74654	211551
74654	222153
74654	223267
74654	224878
74654	276088
74654	334086
74654	403325
74654	403326
74654	421018
74656	95566
74656	170968
74669	143611
74669	143612
74669	152215
74669	180636
74669	276749
74672	74673
74673	114181
74673	130199
74673	148818
74673	148819
74673	190557
74673	190558
74673	277030
74673	293240
74673	293241
74673	293242
74673	305357
74673	305359
74675	115029
74677	78141
74677	130423
74677	171818
74687	84988
74689	90980
74689	95028
74689	121586
74690	171874
74690	195330
74690	195331
74690	195332
74690	202356
74690	202357
74690	271829
74697	145071
74697	355808
74698	111795
74698	128540
74698	159726
74698	175411
74698	179884
74698	261093
74698	265806
74698	272085
74698	276868
74698	276869
74698	276870
74698	280813
74699	84578
74702	193835
74702	193836
74702	193837
74702	197751
74705	74706
74708	84736
74708	106588
74708	182826
74709	86114
74709	90897
74709	117628
74709	123131
74709	157898
74709	200773
74709	200774
74709	217929
74709	243453
74709	420123
74709	420159
74709	424756
74710	85011
74710	85467
74710	92921
74710	93167
74710	110025
74710	112212
74710	123037
74710	146376
74710	157530
74710	187175
74710	197440
74710	217976
74710	224306
74710	250901
74710	352202
74710	362960
74710	401013
74710	404261
74712	93969
74712	95954
74712	122822
74712	347950
74712	404280
74712	404281
74712	424329
74715	106861
74715	112224
74715	126477
74715	277265
74715	277266
74715	287602
74715	287603
74715	287604
74715	287605
74715	287606
74716	141499
74716	141500
74716	142040
74716	152681
74716	152682
74716	177547
74716	192308
74716	198055
74716	199685
74717	156475
74717	287463
74717	419768
74718	80760
74718	81702
74718	81703
74718	81704
74718	81705
74718	81706
74718	81707
74718	97214
74718	97552
74718	110565
74718	112149
74718	126866
74718	139543
74722	83248
74723	74869
74723	82111
74723	97236
74723	139967
74723	140295
74723	140361
74723	150594
74723	159995
74723	159996
74723	162089
74723	175604
74723	176088
74723	194259
74723	197650
74723	197652
74723	218023
74723	233125
74723	253824
74723	280857
74723	281235
74723	287609
74723	307594
74724	75783
74724	84999
74724	85000
74724	94283
74724	95965
74724	110438
74724	139986
74724	158213
74724	167205
74724	185415
74724	211550
74724	236812
74724	312858
74724	312859
74724	316600
74724	339846
74724	342510
74724	386169
74724	386170
74724	391555
74724	391556
74724	400132
74725	74726
74725	75221
74725	84749
74725	108013
74725	128525
74725	159726
74725	171901
74725	180717
74725	194343
74725	197698
74725	197784
74725	212325
74725	237610
74725	243886
74725	243887
74725	243888
74725	243970
74725	333011
74725	384701
74725	384702
74725	384703
74725	384704
74725	399364
74725	402578
74726	80658
74726	91302
74726	94408
74726	95690
74726	107979
74726	108013
74726	120164
74726	130820
74726	136411
74726	139914
74726	139915
74726	139936
74726	139937
74726	152761
74726	173208
74726	174712
74726	180226
74726	180717
74726	180985
74726	194343
74726	194344
74726	197698
74726	202272
74726	215901
74726	226404
74726	243970
74726	317161
74726	318132
74726	350246
74727	75226
74727	93160
74727	118890
74728	77021
74728	78051
74728	83065
74728	88818
74728	90262
74728	93372
74728	100865
74728	104173
74728	107831
74728	110693
74728	126452
74728	132916
74728	133560
74728	134748
74728	141755
74728	147056
74728	147057
74728	175576
74728	175803
74728	221835
74728	222751
74728	227888
74728	233928
74728	233929
74728	248963
74728	248964
74728	252771
74728	253996
74728	254177
74728	270573
74728	275325
74728	275326
74728	275327
74728	280064
74728	294245
74728	302311
74728	307440
74728	324256
74728	324257
74728	365427
74728	370295
74729	121616
74729	121623
74729	127638
74729	133618
74729	142830
74729	163819
74729	167259
74729	201094
74729	211703
74729	232304
74729	237868
74729	248547
74729	271324
74729	365721
74730	74731
74730	123934
74730	363547
74730	363548
74731	100343
74731	114302
74731	122250
74731	122251
74731	135418
74731	198203
74731	217262
74731	226021
74734	87752
74734	137848
74734	183249
74734	183250
74734	191250
74734	199369
74734	205907
74734	213043
74734	223554
74734	234406
74734	243126
74734	303809
74734	328410
74734	369727
74734	391946
74735	75229
74736	137216
74736	137217
74736	137218
74736	137219
74736	343097
74736	343098
74738	74739
74738	104800
74738	221311
74738	330305
74740	87319
74740	120559
74740	123407
74740	151304
74740	162856
74740	196678
74740	296339
74740	302522
74740	321519
74740	321521
74740	338132
74743	99037
74743	105411
74743	107824
74743	116189
74743	116376
74743	126047
74743	147929
74743	155029
74743	155030
74743	155031
74743	159383
74743	164691
74743	167955
74743	175191
74743	179931
74743	188949
74743	211533
74743	217381
74743	255256
74743	280174
74743	288456
74743	288457
74743	304350
74743	307140
74743	321749
74743	323187
74743	326813
74743	332179
74743	341645
74743	342784
74743	409862
74749	147603
74749	163648
74751	110140
74751	110141
74754	131929
74754	157388
74754	157389
74754	158447
74754	160335
74754	180217
74755	91305
74755	93213
74755	94392
74755	94393
74755	94394
74755	110544
74755	111296
74755	142103
74755	144327
74755	159721
74757	75228
74757	92999
74762	129541
74762	131136
74768	135419
74768	252346
74768	278559
74768	286716
74769	94559
74769	127641
74769	143172
74769	150215
74769	246711
74769	255744
74769	269284
74775	88808
74775	93767
74778	80230
74778	92136
74778	96298
74778	100143
74778	120936
74778	126939
74778	128380
74778	141425
74778	145547
74778	145548
74778	145549
74778	154123
74778	158215
74778	159156
74778	181753
74778	181932
74778	189440
74778	190400
74778	199245
74778	251230
74778	276217
74778	286017
74778	288530
74778	293129
74778	305884
74778	305885
74778	310117
74778	310118
74778	310283
74778	320089
74778	376049
74778	422649
74779	83805
74779	106878
74779	112527
74779	164630
74779	171255
74779	194620
74779	218730
74779	228257
74779	291149
74779	292634
74779	304174
74779	321441
74779	321448
74779	321449
74779	324830
74779	374208
74780	74781
74780	88143
74780	88146
74780	88147
74780	88148
74780	95203
74780	142580
74780	155616
74780	173780
74780	179228
74782	78060
74782	101100
74782	108721
74782	120081
74782	169150
74782	190643
74782	212367
74782	358204
74782	358205
74782	374105
74782	374106
74782	374107
74782	374108
74782	391719
74782	391720
74782	391721
74782	410880
74787	112689
74787	124620
74788	76469
74788	89735
74788	99037
74788	104191
74788	105983
74788	105984
74788	106097
74788	106446
74788	114280
74788	125405
74788	125794
74788	131930
74788	149657
74788	155391
74788	160270
74788	164094
74788	176453
74788	214769
74788	244179
74788	289123
74788	306504
74788	317185
74790	83373
74790	123850
74790	196110
74790	248304
74790	271018
74795	115310
74795	169914
74795	172035
74795	185464
74795	247642
74799	81592
74799	91490
74799	138754
74799	148162
74799	155318
74800	115916
74800	137468
74800	154582
74800	160693
74800	168903
74800	193889
74800	214855
74800	228053
74800	270927
74800	274188
74800	280131
74800	280228
74800	280229
74800	296903
74800	311524
74800	316964
74802	95416
74802	101094
74802	114815
74802	124703
74802	130978
74802	133290
74802	155394
74802	169623
74802	178347
74802	191303
74802	193237
74802	214655
74802	245497
74802	248783
74802	275105
74803	76459
74803	76460
74804	74862
74804	113628
74804	121259
74804	121742
74804	124177
74804	126074
74804	126602
74804	141749
74804	143753
74804	152236
74804	170327
74804	170798
74804	173304
74804	185107
74804	185108
74804	185109
74804	199497
74804	199498
74804	199499
74804	199500
74804	205392
74804	207811
74804	233990
74804	241375
74804	258007
74804	303938
74804	341163
74804	416281
74808	81820
74808	83514
74808	115163
74808	117752
74808	123249
74810	81559
74810	89821
74810	98172
74810	100339
74810	104765
74810	127252
74810	133618
74810	152301
74810	173200
74810	185815
74810	191566
74810	203552
74810	215468
74810	266878
74810	269215
74810	316986
74810	334150
74813	74814
74813	79655
74814	79655
74814	153117
74815	93810
74815	93811
74815	110264
74816	117247
74816	127388
74816	127530
74816	127531
74816	241169
74817	74822
74817	85203
74817	103560
74817	133441
74820	118028
74820	118029
74820	142964
74820	198700
74820	202891
74820	203446
74820	401279
74823	84211
74823	160985
74825	79071
74825	82252
74825	83027
74825	97386
74825	107083
74825	124747
74825	254535
74826	76435
74826	78484
74826	79182
74826	79327
74826	83385
74826	84694
74826	93476
74826	97085
74826	97907
74826	98093
74826	98552
74826	101350
74826	101870
74826	102603
74826	103807
74826	129646
74826	144671
74826	147024
74826	166582
74826	188078
74826	190188
74826	201509
74826	212396
74829	75040
74831	75280
74833	159090
74833	199449
74834	121859
74834	178162
74834	213225
74834	267159
74834	342293
74835	101115
74835	130303
74835	152950
74835	174051
74835	186227
74835	209640
74835	211106
74835	216754
74835	218582
74841	98586
74842	95277
74842	114375
74842	119705
74842	125289
74842	148068
74842	153906
74842	184708
74842	196596
74842	231706
74842	236649
74842	259271
74844	78545
74844	78546
74844	78547
74844	97398
74844	97399
74844	97400
74844	101198
74846	154389
74846	154390
74846	234882
74846	234883
74846	237364
74853	75232
74853	75233
74853	80391
74854	81600
74854	84694
74854	94575
74854	129802
74854	146993
74854	149341
74854	163015
74854	175478
74854	183358
74854	195229
74854	216219
74854	232148
74854	232541
74854	232542
74854	253712
74854	282031
74854	322665
74854	360587
74854	386318
74854	408480
74854	408642
74854	417724
74856	90579
74856	97171
74856	98595
74856	108543
74856	117116
74856	165005
74856	200291
74856	200292
74856	232570
74856	237250
74857	105427
74857	121452
74857	196068
74858	93839
74858	210631
74858	224220
74858	224744
74858	226341
74858	246697
74862	84044
74862	91787
74862	119581
74862	129206
74862	163887
74862	169428
74862	214557
74862	259742
74862	268698
74862	285793
74862	285794
74862	289177
74862	322804
74862	336497
74862	413284
74864	83606
74864	117460
74864	160224
74864	175840
74864	199269
74864	205410
74864	223411
74864	259858
74864	305417
74864	360677
74864	376224
74864	388761
74864	394448
74864	394546
74864	405905
74865	86120
74868	142692
74868	153903
74868	243570
74868	281788
74868	290828
74868	317422
74868	365974
74868	365975
74868	365976
74868	365977
74869	77021
74869	134564
74872	86303
74872	92536
74872	100412
74872	138450
74872	149036
74872	150395
74872	164340
74872	183115
74872	183116
74872	183636
74872	296418
74872	329287
74872	363438
74872	397258
74881	80629
74881	108406
74881	140083
74881	172552
74881	202527
74881	203517
74881	279744
74881	279745
74881	279746
74881	279747
74881	304697
74881	361479
74881	392117
74881	415903
74881	419816
74882	247975
74882	254458
74882	357603
74891	74892
74892	182787
74892	229991
74892	229992
74892	273895
74893	395972
74893	402552
74897	105687
74897	154216
74897	166675
74897	174250
74897	298702
74897	316144
74897	349255
74897	356299
74897	358589
74902	82332
74902	82333
74902	82334
74902	82335
74902	82336
74917	191417
74917	194908
74917	200272
74917	242699
74924	79531
74924	80250
74924	110327
74924	126393
74924	128412
74924	128413
74924	128414
74924	143513
74924	166936
74924	166937
74924	181742
74924	241137
74925	75878
74925	163628
74925	171665
74925	183142
74925	189134
74925	189135
74925	201258
74925	218941
74925	230398
74925	287866
74925	287867
74925	311898
74927	80428
74931	77497
74931	166085
74937	75168
74938	88821
74938	90256
74938	90892
74938	98358
74938	99095
74938	101227
74938	102928
74938	117499
74938	118575
74938	132343
74938	165300
74938	191454
74938	211325
74938	277706
74938	341060
74938	344517
74938	344518
74940	147444
74940	424714
74949	75021
74961	86312
74961	91617
74961	97670
74961	97761
74961	99539
74961	112130
74961	120874
74961	128582
74961	128600
74961	149723
74961	154480
74961	159098
74961	165298
74961	165299
74961	174971
74961	184991
74961	195912
74961	200102
74961	201062
74961	222019
74961	227870
74961	236721
74961	241141
74961	241142
74961	241143
74961	245920
74961	253865
74961	301555
74961	321544
74961	350478
74961	375476
74961	380564
74961	401679
74961	406195
74961	406196
74961	422526
74961	422527
74962	76297
74962	83830
74962	84313
74962	127145
74962	223572
74962	303270
74974	148100
74974	158119
74974	158120
74976	82218
74976	87047
74976	111321
74976	161077
74976	165220
74976	188574
74976	255130
74976	322779
74976	342597
74976	354946
74976	385518
74978	225665
74978	228516
74981	77236
74981	90185
74981	99592
74981	209899
74981	239436
74981	241136
74981	241308
74981	268472
74981	269929
74981	290665
74981	290666
74981	290667
74981	290668
74981	290669
74981	320799
74982	86111
74982	87409
74982	141135
74982	162195
74982	170503
74982	178521
74982	213644
74982	241093
74982	241315
74982	241316
74982	252619
74982	269928
74982	335181
74982	372882
74982	380744
74983	89523
74983	322514
74983	322515
74983	338896
74985	76150
74985	88078
74985	95770
74985	107691
74985	110940
74985	123916
74985	129936
74985	130061
74985	133483
74985	137868
74985	142497
74985	168161
74985	202076
74985	247727
74985	261646
74985	279178
74985	300384
74985	302937
74985	312165
74985	393621
74989	78936
74989	96253
74990	395951
74991	161185
74991	177714
74991	224033
74991	227557
74991	227558
74991	255010
74992	113303
74992	114641
74992	313627
74993	141418
74993	311702
74993	344463
74993	344464
74993	345843
74997	83195
74997	84299
74997	84542
74997	90250
74997	91653
74997	93113
74997	94636
74997	94637
74997	96021
74997	97040
74997	98618
74997	109425
74997	124531
74997	129195
74997	134148
74997	144907
74997	180824
74997	195425
74997	224143
74997	243584
74997	260052
74997	272055
74997	276895
74997	276896
74997	288292
74997	304902
74997	332158
74997	332159
74997	334522
74997	341071
74997	345892
74999	88429
74999	94110
74999	94356
74999	110148
74999	110443
74999	113567
74999	116336
74999	116337
74999	116338
74999	116339
74999	126778
75000	82131
75000	82132
75013	75018
75015	76281
75015	87846
75015	98020
75015	105836
75015	182732
75015	196229
75015	200589
75015	203476
75015	209578
75015	220145
75015	235911
75015	274208
75015	294081
75015	304275
75015	326706
75015	326707
75015	332715
75015	332716
75015	332717
75015	333204
75015	333205
75015	350260
75015	379970
75015	400267
75018	139793
75039	99227
75042	101895
75042	202103
75042	202104
75044	84931
75044	84932
75045	75129
75045	93698
75045	157838
75045	202949
75057	109042
75057	246856
75060	108589
75060	195365
75060	301297
75061	75062
75061	79979
75062	91463
75062	371336
75062	371337
75063	81733
75063	84176
75063	93794
75063	99788
75063	102807
75063	116767
75063	119718
75063	122660
75063	138066
75063	149261
75063	174572
75063	223368
75063	225745
75063	226504
75063	244648
75063	254311
75063	264037
75063	273323
75063	277565
75063	278705
75063	285529
75063	302017
75063	310507
75063	337515
75063	337516
75063	350696
75063	351799
75063	351800
75063	351801
75063	376742
75063	381149
75063	401395
75063	401844
75066	75215
75066	79853
75066	90875
75066	99327
75066	99328
75066	110586
75066	159554
75066	180251
75066	257412
75066	340823
75066	358163
75066	361869
75067	94068
75067	380058
75067	388695
75074	78984
75074	88462
75074	89544
75074	89979
75074	179005
75074	181022
75074	197419
75074	210157
75074	211615
75074	257843
75074	294052
75074	309734
75074	345860
75074	358161
75074	363519
75074	363520
75074	371838
75074	383971
75074	385488
75074	391289
75074	397368
75074	399630
75083	112851
75084	77324
75084	91910
75084	95534
75084	110659
75084	112848
75084	125678
75084	134360
75084	154161
75084	158917
75084	159426
75084	168916
75084	174083
75084	189996
75084	189997
75084	192087
75084	192088
75084	192089
75084	192090
75084	192091
75084	192513
75084	195986
75084	203738
75084	215614
75084	246516
75084	254548
75084	260046
75084	320905
75084	320906
75084	320907
75085	77486
75085	84313
75085	92356
75085	93647
75085	94104
75085	104147
75085	114412
75085	116123
75085	117997
75085	127145
75085	139815
75085	146167
75085	170595
75085	192167
75085	255182
75085	268971
75085	285218
75085	294664
75085	296408
75085	303894
75085	306581
75085	307844
75085	326602
75085	380791
75085	395562
75085	395713
75085	422017
75086	83296
75086	90980
75086	106829
75086	107357
75086	129855
75086	131102
75086	132678
75086	138828
75086	138829
75086	139592
75086	142798
75086	159199
75086	160010
75086	169205
75086	169410
75086	178179
75086	188485
75086	188486
75086	188521
75086	188522
75086	188523
75086	242716
75086	254830
75086	263939
75086	263940
75086	263941
75086	263942
75086	274598
75086	283752
75086	295210
75086	295211
75086	295212
75086	295213
75086	305693
75086	317659
75086	319332
75086	319433
75086	319434
75086	319435
75086	338158
75086	338159
75086	338160
75086	349028
75086	349029
75086	357087
75086	360133
75086	360134
75086	360135
75086	379740
75086	379741
75086	379742
75086	383026
75086	391899
75086	393656
75086	403634
75086	403635
75087	76874
75087	90097
75087	110710
75087	232050
75087	248492
75087	259464
75089	83156
75089	83707
75089	84471
75089	93899
75089	98469
75089	98941
75089	99178
75089	99179
75089	99180
75089	99181
75089	99182
75089	100020
75089	104965
75089	111869
75089	113099
75089	117417
75089	121500
75089	126594
75089	128148
75089	129742
75089	141343
75089	145519
75089	145520
75089	145521
75089	145565
75089	145962
75089	147458
75089	164310
75089	167886
75089	175033
75089	175975
75089	181857
75089	198830
75089	202915
75089	228054
75089	244898
75089	252359
75089	266037
75089	279676
75089	288593
75089	288594
75089	306784
75089	311714
75089	312228
75089	314298
75089	314840
75089	331274
75089	331277
75089	331474
75089	341055
75089	351952
75089	354884
75089	356986
75089	368470
75089	385162
75089	394301
75089	394302
75089	398624
75089	398625
75089	398626
75100	78454
75100	258770
75100	267708
75100	283296
75100	411437
75100	421310
75105	92634
75105	100808
75105	115220
75105	144678
75105	189818
75105	199841
75105	211173
75105	250478
75105	295795
75105	295796
75105	298572
75105	347211
75106	122453
75111	106068
75111	186296
75111	194887
75111	203763
75115	119607
75115	181117
75115	195665
75115	203120
75115	303760
75116	81411
75116	252441
75116	282161
75116	317088
75116	350174
75116	402957
75119	79601
75119	98150
75119	98277
75119	113399
75119	114764
75119	118770
75119	122016
75119	122019
75119	122426
75119	131173
75119	135544
75123	204234
75124	82620
75124	90276
75124	91978
75124	95082
75126	141730
75128	135514
75128	148916
75128	152087
75128	216535
75128	288604
75128	337054
75128	421370
75129	76366
75129	80411
75129	84790
75129	90196
75129	113021
75129	113361
75129	144007
75129	183419
75130	233835
75131	76139
75131	79008
75131	94749
75131	220309
75132	158144
75132	178036
75133	98424
75133	153198
75133	181970
75133	205909
75133	205910
75133	206975
75133	253526
75133	409897
75137	79654
75137	93909
75137	96307
75137	113058
75137	127356
75137	130336
75137	133500
75137	153018
75137	154562
75137	179287
75137	180814
75137	189462
75137	199589
75137	203757
75137	206999
75137	208922
75137	274080
75137	396311
75141	406294
75148	132666
75148	193603
75148	199137
75150	80773
75150	94551
75150	97957
75150	168115
75150	172251
75150	200276
75150	203983
75150	218923
75150	236421
75150	270503
75150	277056
75150	422669
75151	92916
75151	123852
75151	123853
75151	127338
75152	90297
75152	91099
75152	93516
75152	94646
75152	96592
75152	98152
75152	110659
75152	110668
75152	134062
75152	135534
75152	136152
75152	138880
75152	141353
75152	141955
75152	147308
75152	150406
75152	151192
75152	153340
75152	160526
75152	164997
75152	166882
75152	167989
75152	184506
75152	185074
75152	187709
75152	194022
75152	202567
75152	208076
75152	210723
75152	211264
75152	211265
75152	216971
75152	217277
75152	232824
75152	233028
75152	238125
75152	238988
75152	243262
75152	257955
75152	257956
75152	257957
75152	257958
75152	257959
75152	257960
75152	257961
75152	257962
75152	259434
75152	259435
75152	267132
75152	267133
75152	287693
75152	303864
75152	319482
75152	319483
75152	329488
75152	329489
75152	329490
75152	330250
75152	331538
75152	332528
75152	340159
75152	403180
75152	403181
75152	410262
75153	79304
75153	136995
75153	138320
75153	181338
75153	214934
75153	215715
75153	277111
75153	277116
75153	288230
75153	304206
75153	304207
75153	333234
75153	372691
75153	372692
75153	375465
75153	401192
75154	88639
75154	197447
75154	328597
75154	328602
75157	75262
75157	87221
75157	98764
75157	189752
75157	238301
75157	238302
75157	238303
75157	238304
75158	82805
75158	147688
75158	233332
75158	262861
75158	262862
75158	271797
75158	319160
75159	171793
75159	175402
75159	239568
75159	254562
75160	150323
75160	192710
75160	374982
75161	81559
75161	81863
75161	84047
75161	85428
75161	89785
75161	94490
75161	101098
75161	109382
75161	115945
75161	121000
75161	123867
75161	144054
75161	155171
75161	155172
75161	155261
75161	155837
75161	159091
75161	159092
75161	180890
75161	215527
75161	237203
75161	292394
75161	317111
75161	349694
75162	92187
75163	139617
75163	175301
75164	105833
75164	124829
75164	186285
75164	220129
75164	248513
75164	248514
75164	271999
75164	282176
75164	294768
75164	317580
75164	340246
75164	340983
75164	340984
75164	380188
75164	388907
75164	399327
75164	418545
75165	77716
75165	110220
75165	122520
75165	215839
75165	225453
75165	225754
75165	269445
75165	269446
75165	273321
75165	285398
75165	301336
75165	304998
75165	304999
75165	313574
75165	347186
75165	402245
75166	136776
75166	136777
75166	143831
75167	75236
75167	216171
75167	228450
75167	247392
75167	252474
75167	271497
75167	303369
75167	303370
75167	314583
75167	382703
75167	415250
75172	75253
75173	88152
75173	111462
75173	115149
75173	115150
75173	115151
75173	115152
75173	115153
75173	126196
75173	150197
75173	150198
75173	150199
75173	154520
75173	157376
75173	228423
75173	338756
75173	383357
75183	141997
75184	134706
75184	156821
75184	159487
75185	113837
75185	129435
75185	158574
75185	179677
75185	222616
75185	339038
75185	339927
75186	114620
75186	114857
75186	120751
75186	129237
75186	140001
75186	147067
75186	155534
75186	160002
75186	183628
75186	186443
75186	187462
75186	193248
75186	206034
75186	206083
75186	240929
75186	247349
75186	258152
75186	262128
75186	273139
75186	279009
75186	279010
75186	315969
75186	319666
75186	322869
75186	325477
75186	327775
75186	327776
75186	327780
75186	327781
75186	327956
75186	327958
75186	327959
75186	337500
75186	347007
75186	348038
75186	357878
75186	358524
75186	369124
75186	369129
75186	391517
75186	413842
75186	421884
75186	423070
75187	101976
75187	225925
75190	81787
75190	88756
75190	88757
75190	154991
75191	278712
75192	89696
75192	89697
75193	100585
75193	115456
75193	118546
75193	146174
75193	146426
75193	156994
75193	191909
75193	194997
75193	205360
75193	239162
75193	248744
75193	266784
75193	286069
75193	299281
75193	349138
75193	360899
75194	106822
75194	115804
75194	145000
75194	166736
75194	173051
75194	173052
75194	185328
75194	194802
75194	198181
75194	227447
75194	247972
75194	279032
75194	346512
75194	383569
75196	212325
75196	227578
75196	254833
75196	304793
75196	342241
75198	111261
75198	172675
75198	177562
75198	243991
75198	272990
75198	416847
75198	416848
75198	416849
75198	424818
75201	76297
75201	78781
75201	83142
75201	93647
75201	105923
75201	127220
75201	173929
75201	183422
75201	187271
75201	321656
75201	329307
75202	76886
75202	88475
75202	92180
75202	95191
75202	98901
75202	105816
75202	138509
75202	166620
75202	166688
75202	187950
75202	187983
75202	187985
75202	188541
75202	210973
75202	213657
75202	219970
75202	235740
75202	236100
75202	246424
75202	264266
75202	264305
75202	264994
75202	275190
75202	307484
75202	372378
75202	372379
75202	400999
75206	75232
75206	75233
75207	77688
75207	100050
75207	106790
75207	121389
75207	131407
75207	165210
75207	166557
75207	166614
75207	166615
75207	166616
75207	166617
75207	181551
75207	195503
75207	227551
75207	233204
75207	262680
75207	275644
75207	300491
75207	346552
75207	388367
75207	392478
75207	402601
75207	402603
75207	415991
75207	415992
75208	100614
75208	124850
75208	335348
75210	130592
75210	265066
75210	265067
75210	358055
75210	358371
75212	75213
75212	206581
75212	237636
75213	76521
75213	76562
75213	85955
75213	92530
75213	94432
75213	105752
75213	116531
